num,Title,Theaters,Country,Genre,Rated,Runtime,Open,Language,imdbRating,Actorinfluenceaverage,if_actorinfluence,googletrends,Average Gross for each movie,if_average_gross
306,Vicky Donor,50,4,2,0,126,20/04/2012,3,7.8,0,0,875,,0
307,Victor,12,3,2,1,95,15/09/2016,2,4.9,0,0,1660,,0
308,Victor Frankenstein,2797,1,1,1,110,25/11/2015,1,6,82100,1,604,,0
309,Victoria,682,6,5,0,138,09/10/2015,8,7.7,0,0,2138,,0
310,Victoria and Abdul,1060,2,6,1,111,22/09/2017,1,6.9,54300,1,980,12100,1
311,Vidal Sassoon: The Movie,5,1,3,1,90,11/02/2011,1,6.4,0,0,250,,0
312,Video Games: The Movie,25,1,3,0,101,18/07/2014,1,6.1,0,0,394,,0
313,Videocracy,1,6,3,1,85,12/02/2010,1,6.5,0,0,246,,0
314,Viktoria,3,6,1,1,155,29/04/2016,43,6.5,0,0,953,,0
315,The Village Barbershop,2,1,2,1,99,16/01/2009,1,6.9,0,0,0,,0
316,The Villainess,4,6,4,0,129,25/08/2017,7,6.7,0,0,763,,0
317,Vince Giordano: There's a Future in the Past,1,1,3,1,111,13/01/2017,1,8.6,0,0,0,,0
318,Vincent N Roxxy,682,1,5,1,102,02/06/2017,1,5.5,0,0,757,,0
319,Vincere,36,6,6,0,128,19/03/2010,15,6.9,0,0,754,,0
320,Viola,2,6,1,0,65,12/07/2013,4,6.2,0,0,1691,,0
321,Violet & Daisy,17,1,4,1,88,07/06/2013,1,6.1,20700,1,540,17.2,1
322,Violet Tendencies,1,1,2,0,99,05/11/2010,1,6.2,0,0,184,,0
323,Violeta Went to Heaven,3,6,6,0,110,29/03/2013,4,7.3,0,0,0,,0
324,Viral,11,1,1,1,85,29/07/2016,1,5.5,37900,1,599,49900,1
325,The Viral Factor,22,6,4,0,122,20/01/2012,5,6,52700,1,531,,0
326,Virginia,5,1,1,1,111,18/05/2012,1,5.5,31850,1,1978,12.7,1
327,The Virginity Hit,700,1,2,1,86,24/09/2010,1,4.6,0,0,1470,,0
328,Vision,17,6,6,0,110,13/10/2010,8,6.5,0,0,1191,,0
329,The Visit,3148,1,8,1,94,11/09/2015,1,6.2,0,0,934,112100,1
330,The Visitor,270,1,1,1,104,11/04/2008,1,7.7,0,0,585,17600,1
331,Visual Acoustics,5,1,3,0,83,09/10/2009,1,7.4,0,0,440,,0
332,Vita Activa: The Spirit of Hannah Arendt,4,6,3,1,125,06/04/2016,1,7.2,0,0,0,,0
333,Vito Bonafacci,1,1,1,1,97,06/05/2011,1,7.2,0,0,0,,0
334,Viva,17,6,1,1,100,29/04/2016,4,7.1,0,0,1106,,0
335,Viva Riva!,5,6,5,1,98,10/06/2011,2,6.2,0,0,0,,0
336,Vivere,2,6,1,1,97,29/02/2008,8,6.4,0,0,195,,0
337,Flakes,1,1,2,0,84,19/12/2007,1,6,0,0,268,,0
338,Flame & Citron,8,6,1,0,130,31/07/2009,16,7.3,78100,1,678,,0
339,"Flamenco, Flamenco",5,6,3,0,97,18/07/2014,4,7.2,0,0,0,,0
340,Flash of Genius,1098,5,6,1,119,03/10/2008,1,7,32000,1,766,3000,1
341,Flash Point,10,6,4,1,88,14/03/2008,12,6.8,61900,1,333,,0
342,Flashbacks of a Fool,2,2,1,1,109,17/10/2008,1,6.8,63500,1,712,,0
343,The Flat,27,6,3,0,97,19/10/2012,9,6.9,0,0,1388,,0
344,Flex is Kings,1,1,3,1,80,04/04/2014,1,5.2,0,0,282,,0
345,Flight,2638,1,1,1,138,02/11/2012,1,7.3,53100,1,659,119900,1
346,Flipped,442,1,2,1,90,06/08/2010,1,7.7,19000,1,1230,35800,1
347,Flock of Dudes,682,1,2,0,90,30/09/2016,1,5.3,0,0,584,,0
348,Florence Foster Jenkins,1528,2,6,1,111,12/08/2016,1,6.9,35850,1,568,12100,1
349,The Florida Project,229,1,1,1,115,06/10/2017,1,8.1,29900,1,617,,0
350,Flow: For Love of Water,11,1,3,1,93,21/03/2008,1,7.7,0,0,0,,0
351,Flowers,5,6,1,0,99,30/10/2015,49,6.8,0,0,1372,,0
352,The Flowers of War,30,6,1,1,146,20/01/2012,5,7.6,59900,1,1082,,0
353,The Fluffy Movie: Unity Through Laughter,432,1,2,1,101,25/07/2014,1,7.2,0,0,0,,0
354,The Flyboys,17,1,4,1,118,15/08/2008,1,6.9,0,0,280,,0
355,Flying Monsters 3D with David Attenborough,27,2,3,1,40,07/10/2011,1,7.6,0,0,0,,0
356,Flying Swords of Dragon Gate,15,6,4,1,122,31/08/2012,5,6,45700,1,864,,0
357,Flypaper,2,6,2,0,87,19/08/2011,1,6.4,37300,1,529,123900,1
358,Poetry,17,6,1,0,139,11/02/2011,7,7.8,0,0,1168,,0
359,Poisoned by Polonium: The Litvinenko File,1,6,3,1,105,21/03/2008,13,7.3,0,0,0,,0
360,Pokémon the Movie: I Choose You!,682,6,7,1,112,05/11/2017,6,6.9,0,0,0,,0
361,Polar Opposites,1,1,3,1,27,06/06/2008,1,5.7,0,0,100,,0
362,Police Story: Lockdown,682,6,4,0,110,05/06/2015,5,6.1,55900,1,799,,0
363,"Police, Adjective",8,6,2,0,113,23/12/2009,18,7.1,0,0,184,,0
364,Policeman,2,6,1,0,105,13/06/2014,9,6.2,0,0,297,,0
365,Polina,31,3,1,1,108,25/08/2017,2,7.1,0,0,810,,0
366,Polisse,21,3,5,0,127,18/05/2012,2,7.3,0,0,1397,,0
367,Pompeii,2658,5,4,1,105,21/02/2014,1,5.5,37600,1,531,36800,1
368,Pontypool,1,5,13,0,93,29/05/2009,1,6.7,0,0,758,,0
369,Ponyo,927,6,7,1,101,14/08/2009,6,7.7,0,0,509,7700,1
370,The Pool Boys,101,1,2,1,107,30/09/2011,1,4.7,28700,1,159,,0
371,Pop Aye,5,6,1,1,104,28/06/2017,25,6.7,0,0,399,,0
372,Popstar: Never Stop Never Stopping,2313,1,2,1,87,03/06/2016,1,6.7,50166.66667,1,702,19600,1
373,Populaire,58,3,2,1,111,06/09/2013,2,6.9,0,0,1398,,0
374,The Possession,2860,1,8,1,92,31/08/2012,1,5.9,20700,1,1328,12600,1
375,Belief: The Possession of Janet Moses,682,6,3,1,89,14/07/2017,1,5.9,0,0,0,,0
376,The Post,682,5,11,1,13,22/12/2017,1,6.8,0,0,1199,,0
377,Post Grad,1959,1,2,1,88,21/08/2009,1,5.3,66000,1,651,145000,1
378,Post Mortem,1,6,1,0,98,11/04/2012,4,6.6,0,0,244,,0
379,Post Tenebras Lux,6,6,1,0,115,01/05/2013,4,6.6,0,0,1226,,0
380,Postal,13,1,4,1,100,23/05/2008,1,4.5,0,0,1110,5700,1
381,Poster Boys,50,4,2,1,128,08/09/2017,3,6.1,0,0,514,,0
382,Potiche,74,3,2,1,103,25/03/2011,2,6.4,0,0,762,,0
383,Powder Blue,682,1,1,1,106,08/05/2009,1,6.3,42766.66667,1,1185,,0
384,The Power of Few,5,1,4,1,96,15/02/2013,1,5.4,33800,1,493,,0
385,Tu Dors Nicole,1,5,2,0,93,29/05/2015,2,7,0,0,100,,0
386,Tubelight,338,4,1,0,136,23/06/2017,3,4.1,0,0,764,,0
387,"Tuesday, After Christmas",2,6,1,0,99,25/05/2011,18,7,0,0,0,,0
388,Tulip Fever,772,2,1,1,105,01/09/2017,1,6.3,30150,1,353,9500,1
389,Tulpan,4,6,2,0,100,01/04/2009,61,7.1,0,0,484,,0
390,Tumbledown,55,1,2,1,105,05/02/2016,1,6.2,44250,1,976,,0
391,Tunnel,36,6,4,0,126,26/08/2016,7,6.9,0,0,1599,,0
392,Turbo,3809,1,7,1,96,17/07/2013,1,6.5,47250,1,1225,78500,1
393,Turbo Kid,31,5,4,0,93,28/08/2015,1,6.7,0,0,867,,0
394,The Turin Horse,3,6,1,0,155,10/02/2012,26,7.8,0,0,453,,0
395,Turn It Around: The Story of East Bay Punk,3,1,3,1,155,28/07/2017,1,8.7,2200,1,0,,0
396,"Turn Me On, Dammit!",5,6,2,0,76,30/03/2012,14,6.4,0,0,0,,0
397,Turn the River,2,1,1,1,92,09/05/2008,1,6,46100,1,374,,0
398,Turtle: The Incredible Journey,24,2,3,1,81,24/06/2011,1,7.1,0,0,364,,0
399,Tusk,602,1,2,1,102,19/09/2014,1,5.4,44000,1,639,18800,1
400,Twelve,231,1,4,1,93,06/08/2010,1,5.7,19950,1,1068,43800,1
401,Twelve Thirty,1,1,1,0,120,14/01/2011,1,4.6,0,0,338,,0
402,Twenty Two,11,6,3,1,112,08/09/2017,5,7.6,0,0,333,,0
403,Twice Born,10,6,1,1,127,06/12/2013,1,7.4,0,0,1195,,0
404,Twilight,3649,1,1,1,122,21/11/2008,1,5.2,60700,1,1220,40700,1
405,The Twilight Saga: Breaking Dawn Part 1 - Wedding Video,4066,1,11,1,0,18/11/2011,1,7.3,0,0,0,,0
406,The Twilight Saga: Breaking Dawn - Part 2,4070,1,9,1,115,16/11/2012,1,5.5,120766.6667,1,0,137000,1
407,The Twilight Saga: Eclipse,4468,1,9,1,124,30/06/2010,1,4.9,88500,1,1600,113700,1
408,The Twilight Saga: New Moon,4124,1,9,1,130,20/11/2009,1,4.6,88500,1,1087,94800,1
409,Twisted: A Balloonamentary,2,1,3,1,79,23/05/2008,1,7.9,0,0,0,,0
410,"Two Days, One Night",120,6,1,1,95,24/12/2014,2,7.4,59200,1,557,,0
411,The Two Escobars,1,6,3,1,104,27/08/2010,4,8.2,0,0,330,,0
412,The Two Faces of January,59,2,15,1,96,26/09/2014,1,6.2,63033.33333,1,1427,507,1
413,Two in the Wave,1,3,3,1,91,19/05/2010,2,6.7,0,0,100,,0
414,Two Lives,1,6,1,1,97,28/02/2014,8,7.1,0,0,374,,0
415,Two Lovers,148,1,1,1,110,13/02/2009,1,7.1,37500,1,596,7400,1
416,Two Night Stand,5,1,2,1,86,26/09/2014,1,6.4,39300,1,368,,0
417,Two-Bit Waltz,3,1,2,1,81,24/10/2014,1,4.8,32800,1,0,,0
418,Jig,5,2,3,1,99,17/06/2011,1,6.7,0,0,848,,0
419,Jigsaw,2941,1,5,1,91,27/10/2017,1,6.3,0,0,598,,0
420,A Jihad for Love,5,2,3,0,81,21/05/2008,11,6.6,0,0,0,,0
421,Jimi: All Is by My Side,75,6,6,1,118,26/09/2014,1,5.6,8500,1,557,173,1
422,Jimmy Carter Man from Plains,21,1,3,1,125,26/10/2007,1,7,0,0,0,19600,1
423,Jimmy P.,8,1,6,0,117,14/02/2014,1,6.1,30600,1,730,,0
424,Jimmy Vestvood: Amerikan Hero,6,1,2,1,84,13/05/2016,1,5.3,0,0,274,,0
425,Jimmy's Hall,47,2,6,1,109,03/07/2015,1,6.7,0,0,356,,0
426,Jinn,201,1,10,1,97,04/04/2014,1,4.2,0,0,706,,0
427,Jiro Dreams of Sushi,80,1,3,1,81,09/03/2012,6,7.9,0,0,486,14200,1
428,Joan Rivers: A Piece of Work,115,1,3,1,84,11/06/2010,1,7.4,0,0,270,,0
429,Jobs,2381,1,6,1,128,16/08/2013,1,5.9,74550,1,991,16200,1
430,Jodhaa Akbar,125,4,4,1,213,15/02/2008,3,7.6,0,0,503,,0
431,Jodi Breakers,45,4,2,0,127,24/02/2012,3,3.5,0,0,1023,,0
432,Jodorowsky's Dune,61,3,3,1,90,21/03/2014,1,8.1,0,0,0,,0
433,Joe Strummer: The Future Is Unwritten,17,6,3,0,124,02/11/2007,1,7.7,0,0,0,,0
434,John Carter,3749,1,4,1,132,09/03/2012,1,6.6,60200,1,605,291000,1
435,John Dies at the End,19,1,2,1,99,25/01/2013,1,6.4,41400,1,0,,0
436,City of War: The Story of John Rabe,6,3,6,1,134,21/05/2010,12,7.2,0,0,0,,0
437,John Wick,2589,1,4,1,101,24/10/2014,1,7.3,38150,1,614,67500,1
438,Johnny English Reborn,1554,1,4,1,101,21/10/2011,1,6.3,0,0,1494,7800,1
439,Joker,74,4,2,0,104,31/08/2012,3,2.6,0,0,919,,0
440,Jolly LLB 2,173,4,2,1,137,10/02/2017,3,7.3,0,0,649,,0
441,Jonah Hex,2825,1,4,1,81,18/06/2010,1,4.7,61866.66667,1,936,73600,1
442,Jonas Brothers: The 3D Concert Experience,1276,1,3,1,76,27/02/2009,1,2.1,23,1,100,,0
443,The Joneses,217,1,1,1,96,16/04/2010,1,6.5,22133.33333,1,675,,0
444,Joshua,152,1,1,1,106,06/07/2007,1,5.9,31700,1,1474,,0
445,Journey 2: The Mysterious Island,3500,1,4,1,94,10/02/2012,1,5.8,96266.66667,1,1466,76900,1
446,Journey to the Center of the Earth,2830,1,4,1,93,11/07/2008,1,5.8,80650,1,728,,0
447,Journey to the South Pacific,19,1,3,1,40,27/11/2013,1,6.7,67900,1,510,,0
448,Journey to the West,7,6,4,1,110,07/03/2014,5,6.8,0,0,1105,,0
449,Journey to the West: The Demons Strike Back,67,6,9,1,109,03/02/2017,5,5.5,0,0,307,,0
450,Joy,2924,1,6,1,124,25/12/2015,1,6.6,122150,1,499,65200,1
451,Joyful Noise,2735,1,2,1,118,13/01/2012,1,5.7,66100,1,963,12600,1
452,#Horror,682,1,1,0,101,20/11/2015,1,3.1,0,0,753,,0
453,$9.99 ,4,6,7,1,78,12/12/2008,1,6.8,57100,1,552,,0
454,Not a Love Story: Making (500) Days of Summer,1048,1,3,0,30,17/07/2009,1,7.9,41500,1,0,,0
455,(Untitled),25,1,2,1,96,23/10/2009,1,6.4,0,0,381,,0
456,"1,000 Times Good Night",24,6,1,0,117,24/10/2014,14,7.1,0,0,0,,0
457,10 Cloverfield Lane,3427,1,1,1,104,11/03/2016,1,7.2,42000,1,444,,0
458,10 Days in a Madhouse,10,1,1,1,111,11/11/2015,1,7.1,0,0,270,,0
459,10 Rules for Sleeping Around,682,1,2,1,94,04/04/2014,1,3.7,0,0,1223,,0
460,10 Years,63,1,2,1,100,14/09/2012,1,6.1,54200,1,537,203,1
461,100 Bloody Acres,13,6,2,0,91,28/06/2013,1,6,0,0,300,,0
462,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,76,6,9,1,114,01/05/2015,17,7.1,0,0,0,,0
463,1001 Grams,1,6,1,1,93,08/05/2015,14,6.3,0,0,359,,0
464,11 Flowers,2,6,1,0,110,22/02/2013,5,7.1,0,0,188,,0
465,11/11/2011,17,1,8,1,90,11/11/2011,1,4,0,0,403,46200,1
466,11/08/2016,682,1,3,1,104,03/11/2017,1,6.3,0,0,373,,0
467,The 11th Hour,111,1,3,1,95,17/08/2007,1,7.3,100700,1,237,,0
468,12,20,6,5,1,159,04/03/2009,13,7.8,0,0,1844,,0
469,12 O'Clock Boys,21,1,3,1,76,31/01/2014,1,6.4,0,0,429,,0
470,12 Rounds,2331,1,4,1,108,27/03/2009,1,5.6,38400,1,610,32900,1
471,12 Years a Slave,1474,1,6,1,134,18/10/2013,1,8.1,59300,1,622,,0
472,12/12/2012,2,1,3,1,105,15/11/2013,1,5,0,0,627,,0
473,127 Hours,916,1,9,1,94,05/11/2010,1,7.6,43700,1,611,25000,1
474,13 Assassins,31,6,4,1,141,29/04/2011,6,7.6,0,0,737,,0
475,13 Minutes,19,6,6,1,114,30/06/2017,8,7,0,0,657,,0
476,13 Months of Sunshine,1,1,1,1,98,06/06/2008,33,8.2,0,0,0,,0
477,13 Sins,45,1,8,1,93,18/04/2014,1,6.3,0,0,782,41000,1
478,13B: Fear Has a New Address,10,4,1,0,146,06/03/2009,3,7,0,0,0,,0
479,The 13th Alley,72,1,8,1,0,13/06/2008,1,6.3,0,0,0,,0
480,14 Blades,4,6,4,1,114,22/08/2014,5,6.4,61900,1,313,,0
481,1408,2733,1,8,1,104,22/06/2007,1,6.8,24100,1,687,,0
482,17 Again,3255,1,2,1,102,17/04/2009,1,6.4,56150,1,1196,27800,1
483,17 Girls,10,3,1,0,86,21/09/2012,2,6,0,0,862,,0
484,180° South,4,1,3,1,85,21/05/2010,1,7.7,0,0,100,,0
485,1911,33,6,4,1,121,07/10/2011,5,6,55900,1,1004,,0
486,1915,10,1,1,1,82,17/04/2015,1,4.8,0,0,614,,0
487,1920 London,33,4,8,1,120,06/05/2016,3,4.1,0,0,946,,0
488,1945,2,6,1,1,91,01/11/2017,26,7.7,0,0,1184,,0
489,"2 Autumns, 3 Winters",1,3,2,1,91,06/06/2014,2,6.6,0,0,0,,0
490,2 Days in New York,42,3,2,1,96,10/08/2012,1,6,37350,1,1406,1700,1
491,2 Days in Paris,148,3,2,1,96,10/08/2007,1,6.8,5000,1,445,1700,1
492,2 Guns,3028,1,4,1,109,02/08/2013,1,6.7,57366.66667,1,611,,0
493,2 Jacks,682,1,2,1,90,18/10/2013,1,4.8,0,0,538,,0
494,2 States,137,4,2,0,149,18/04/2014,3,6.9,0,0,941,,0
495,20 Feet from Stardom,147,1,3,1,91,14/06/2013,1,7.4,0,0,0,,0
496,"20,000 Days on Earth",28,2,3,1,97,17/09/2014,1,7.5,0,0,397,,0
497,The 2006 Academy Award Nominated Short Films: Live Action,38,1,11,1,129,16/02/2007,1,8.1,0,0,0,,0
498,The 2007 Academy Award Nominated Short Films: Live Action,682,1,11,1,134,15/02/2008,1,7.1,0,0,0,37300,1
499,2012,3444,1,4,1,158,13/11/2009,1,5.8,39100,1,807,107700,1
500,2012: Time for Change,2,1,3,0,85,09/04/2010,1,7,0,0,0,,0
501,2016: Obama's America,2017,1,3,1,87,13/07/2012,1,5.1,0,0,100,20300,1
502,20th Century Women,650,1,2,1,119,28/12/2016,1,7.4,23266.66667,1,1358,4300,1
503,21,2952,1,5,1,123,28/03/2008,1,6.8,28833.33333,1,986,60100,1
504,21 Jump Street,3148,1,4,1,110,16/03/2012,1,7.2,70433.33333,1,640,178200,1
505,22 Jump Street,3426,1,4,1,112,13/06/2014,1,7.1,77350,1,1018,178200,1
506,23 Blast,617,1,1,1,98,24/10/2014,1,6.4,0,0,959,,0
507,2307: Winter's Dream,682,1,14,1,101,06/10/2017,1,4.4,0,0,200,,0
508,24 City,2,6,1,1,112,05/06/2009,5,7.2,0,0,425,,0
509,27 Dresses,3074,1,2,1,111,18/01/2008,1,6.1,0,0,882,75600,1
510,28 Hotel Rooms,5,1,1,0,82,09/11/2012,1,5.8,12300,1,967,,0
511,28 Weeks Later,2305,2,1,1,100,11/05/2007,1,7,86350,1,1713,9700,1
512,02:22,3,1,4,1,98,30/06/2017,1,5.7,31500,1,821,,0
513,3 Backyards,3,1,1,1,88,11/03/2011,1,5.1,0,0,278,,0
514,3 Days to Kill,2872,1,4,1,117,21/02/2014,1,6.2,38200,1,440,80100,1
515,3 Geezers!,15,1,2,0,81,22/05/2013,1,3.4,88100,1,0,,0
516,3 Generations,37,1,1,1,92,05/05/2017,1,5.6,30650,1,1786,,0
517,3 Hearts,29,3,1,1,108,13/03/2015,2,5.9,0,0,1620,,0
518,3 Idiotas,349,6,2,1,106,02/06/2017,4,4.1,0,0,1133,,0
519,3 Idiots,156,4,2,1,170,23/12/2009,3,8.4,0,0,928,,0
520,3 Nights in the Desert,2,1,1,1,90,06/02/2015,1,6,0,0,100,,0
521,3 Weeks in Yerevan,4,1,2,1,0,16/09/2016,42,6.350375411,0,0,0,,0
522,"3, 2, 1... Frankie Go Boom",12,1,2,0,89,12/10/2012,1,6,0,0,200,194,1
523,30 Beats,15,3,2,1,88,20/07/2012,1,4.1,0,0,1019,,0
524,30 Days of Night,2859,1,8,1,113,19/10/2007,1,6.6,35700,1,1173,113700,1
525,30 Minutes or Less,2888,6,4,1,83,12/08/2011,1,6.1,48833.33333,1,861,52900,1
526,30 Years of Garbage: The Garbage Pail Kids Story,2,1,3,0,114,11/08/2017,1,7.9,0,0,0,,0
527,30-Love,1,5,11,1,15,29/09/2017,1,9,0,0,0,,0
528,300: Rise of an Empire,3490,1,4,1,102,07/03/2014,1,6.2,36550,1,661,58000,1
529,31,538,2,8,1,102,26/08/2016,1,5,0,0,1346,20500,1
530,The 33,2452,6,6,1,127,13/11/2015,1,6.9,60200,1,517,,0
531,35 and Ticking,6,1,2,1,104,20/05/2011,1,5.8,69000,1,722,,0
532,35 Shots of Rum,5,3,1,0,100,16/09/2009,2,7.1,0,0,100,1200,1
533,36 Saints,9,1,10,1,81,06/09/2013,1,2.7,0,0,209,,0
534,360,12,2,1,1,110,03/08/2012,1,6.2,0,0,1868,,0
535,4 Days in France,2,3,2,1,137,04/08/2017,2,6,0,0,305,,0
536,42,3405,1,6,1,128,12/04/2013,1,7.5,116000,1,657,48500,1
537,44 Inch Chest,5,2,5,1,95,15/01/2010,1,5.8,0,0,949,70.8,1
538,45 Years,251,2,1,1,91,23/12/2015,1,7.1,0,0,1157,,0
539,45365,1,1,3,1,90,26/02/2010,1,7.4,0,0,0,,0
540,47 Meters Down,2471,2,9,1,89,16/06/2017,1,5.7,35800,1,531,,0
541,47 Ronin,2690,1,4,1,128,25/12/2013,1,6.3,42600,1,587,38400,1
542,4:44 Last Day on Earth,3,1,1,1,82,23/03/2012,1,4.5,29900,1,178,,0
543,5 Days of War,6,6,4,1,113,19/08/2011,1,5.6,0,0,825,32900,1
544,5 Flights Up,94,1,1,1,88,08/05/2015,1,6.2,53150,1,296,13100,1
545,5 to 7,27,1,2,1,95,03/04/2015,1,7.1,54400,1,1169,,0
546,50 to 1,133,1,1,1,110,21/03/2014,1,6.6,0,0,813,548,1
547,50/50,2479,1,2,1,100,30/09/2011,1,7.7,59533.33333,1,639,38500,1
548,52 Tuesdays,682,6,1,0,114,03/04/2015,1,6.3,0,0,383,,0
549,56 Up,33,2,3,0,144,04/01/2013,1,7.9,0,0,380,31900,1
550,The 5th Quarter,123,1,6,1,90,25/03/2011,1,5.7,0,0,212,,0
551,The 5th Wave,2908,1,4,1,112,22/01/2016,1,5.2,0,0,1099,,0
552,6 Days,682,2,4,1,94,18/08/2017,1,6.1,29900,1,725,,0
553,6 Month Rule,3,1,2,1,100,01/06/2012,1,4.9,0,0,252,,0
554,6 Souls,54,1,8,1,112,05/04/2013,1,6.1,27800,1,1792,,0
555,6 Years,682,1,1,0,79,18/08/2015,1,5.6,0,0,567,,0
556,7 Boxes,7,6,5,1,105,07/02/2014,4,7.2,0,0,502,,0
557,7 Chinese Brothers,8,1,2,0,76,28/08/2015,1,5.6,19900,1,333,,0
558,7 from Etheria,2,1,8,1,95,07/07/2017,72,6.350375411,104100,1,0,,0
559,7 Khoon Maaf,68,4,1,1,137,18/02/2011,3,6.2,0,0,1098,,0
560,7 Minutes,682,1,5,0,92,26/06/2015,1,5,0,0,376,,0
561,7 Witches,4,1,8,0,75,21/04/2017,1,3.7,0,0,824,,0
562,'71,121,2,4,1,99,27/02/2015,1,7.2,0,0,975,,0
563,71: Into the Fire,20,6,4,1,120,30/07/2010,7,7.4,0,0,0,,0
564,88 Minutes,2168,1,5,1,108,18/04/2008,1,5.9,37400,1,1192,,0
565,8: The Mormon Proposition,16,1,3,1,80,18/06/2010,1,7.1,0,0,423,,0
566,9,2060,1,7,1,79,09/09/2009,1,7.1,47700,1,1422,,0
567,90 Minutes in Heaven,899,1,1,1,121,11/09/2015,1,4.7,57350,1,368,,0
568,99 Homes,691,1,1,1,112,25/09/2015,1,7.1,0,0,837,,0
569,99%: The Occupy Wall Street Collaborative Film,682,1,3,1,97,06/09/2013,1,6.5,0,0,0,,0
570,[Rec] 2,7,6,8,1,85,09/07/2010,4,6.6,0,0,1211,,0
571,Cock and Bull,12,6,5,1,110,16/09/2016,19,6.8,0,0,191,,0
572,Coco,682,3,2,1,95,22/11/2017,2,3.3,0,0,917,,0
573,Coco Before Chanel,307,3,6,1,105,25/09/2009,2,6.7,0,0,647,,0
574,Coco Chanel & Igor Stravinsky,74,3,1,1,119,11/06/2010,2,6.4,78100,1,477,,0
575,Code Name: The Cleaner,1736,1,4,1,84,05/01/2007,1,4.5,55800,1,0,,0
576,Codebreaker,682,2,3,0,62,17/10/2012,1,7,0,0,742,,0
577,A Coffee in Berlin,12,6,2,0,86,13/06/2014,8,7.4,0,0,288,,0
578,Coherence,7,1,12,0,89,20/06/2014,1,7.2,0,0,446,,0
579,The Cokeville Miracle,51,1,1,1,94,05/06/2015,1,5,0,0,627,,0
580,Cold Comes the Night,21,1,5,1,90,10/01/2014,1,5.7,37800,1,577,,0
581,Cold in July,73,1,5,1,109,23/05/2014,1,6.8,0,0,714,,0
582,The Cold Light of Day,1511,1,4,1,93,07/09/2012,1,4.9,70000,1,667,,0
583,Cold Souls,52,1,2,1,101,07/08/2009,1,6.5,41400,1,463,,0
584,Cold Weather,11,1,2,0,96,04/02/2011,1,6.1,0,0,803,,0
585,Coldwater,682,1,1,0,104,15/08/2014,1,6.4,0,0,390,,0
586,Collapse,5,1,3,0,82,06/11/2009,1,7.8,0,0,603,,0
587,Collateral Beauty,3028,1,1,1,97,16/12/2016,1,6.8,72800,1,664,53600,1
588,The Collection,1403,1,8,1,82,30/11/2012,1,6.1,0,0,594,7300,1
589,The Collector,1325,1,8,1,90,31/07/2009,1,6.4,0,0,547,7300,1
590,College,2124,1,2,1,94,29/08/2008,1,4.6,0,0,1130,,0
591,College Road Trip,2706,1,9,1,83,07/03/2008,1,4.3,53800,1,1204,31800,1
592,Collide,2045,2,4,1,99,24/02/2017,1,5.7,48900,1,626,1100,1
593,Colliding Dreams,14,1,3,1,134,04/03/2016,1,7,0,0,197,,0
594,Colombiana,2614,3,4,1,108,26/08/2011,1,6.4,94300,1,723,74400,1
595,Ars colonia,27,6,11,1,1,15/04/2016,30,5.4,0,0,0,,0
596,The Color Wheel,3,1,2,0,83,18/05/2012,1,6.7,0,0,529,100,1
597,Colossal,327,5,4,1,109,07/04/2017,1,6.2,71450,1,681,,0
598,Columbus,63,1,2,0,100,04/08/2017,1,7.6,18200,1,1548,,0
599,Come Back to Me,10,1,13,1,90,25/07/2014,1,5.9,0,0,526,,0
600,Come Out and Play,10,6,8,1,87,22/03/2013,1,4.7,0,0,456,,0
601,Come What May,6,3,1,1,114,09/09/2016,2,6.6,0,0,1305,,0
602,The Comebacks,2812,1,2,1,84,19/10/2007,1,4.2,0,0,1050,17000,1
603,The Comedian,848,1,2,1,120,09/12/2016,1,5.7,59000,1,890,30500,1
604,The Comedy,4,1,2,0,95,09/11/2012,1,6.5,0,0,1754,,0
605,Comet,8,1,2,1,91,05/12/2014,1,6.8,44000,1,586,,0
606,Comic-Con Episode IV: A Fan's Hope,6,1,3,1,88,06/04/2012,1,7,66750,1,0,6900,1
607,Coming Through the Rye,5,1,1,1,97,14/10/2016,1,6.3,47700,1,693,,0
608,Command and Control,6,1,3,1,92,14/09/2016,1,7.2,0,0,0,,0
609,Commitment,22,6,4,0,113,06/12/2013,7,6.8,0,0,790,,0
610,The Commune,13,6,1,0,111,19/05/2017,16,6.4,0,0,545,,0
611,The Commuter,682,2,11,1,8,12/01/2018,1,6.4,55000,1,860,,0
612,Compadres,368,6,4,1,101,22/04/2016,1,4.7,0,0,1016,,0
613,The Company Men,277,2,1,1,104,21/01/2011,1,6.8,55466.66667,1,613,18600,1
614,The Company You Keep,807,1,1,1,125,05/04/2013,1,6.4,77200,1,711,30500,1
615,Complete Unknown,63,1,1,1,91,26/08/2016,1,5.4,35100,1,975,,0
616,Compliance,21,1,6,1,90,17/08/2012,1,6.4,0,0,0,,0
617,Computer Chess,9,1,2,0,92,17/07/2013,1,6.3,0,0,908,,0
618,Conan O'Brien Can't Stop,24,1,3,1,89,24/06/2011,1,7,0,0,198,,0
619,Concerning Violence,2,6,3,0,90,05/12/2014,1,7.4,0,0,274,,0
620,The Concert,21,3,2,1,119,30/07/2010,2,7.6,0,0,1029,,0
621,Concussion,25,2,6,1,123,04/10/2013,1,7.1,77233.33333,1,1124,12000,1
622,The Condemned,2310,1,4,1,113,27/04/2007,1,6.1,0,0,1314,,0
